Date,Model,Branch,Units_Sold,Sales_Person,Body_Builder,Financier,Chassis_Number,Order_Date,Invoice_Date,Buying_Price,Selling_Price,Customer_Name,Customer_Location,Payment_Mode
2015-06-07,Isuzu FVR,Chuka,3,Stephen Lewis,Krystal,Co-op Bank,JABC751XYZUH,2007-12-16,2019-10-19,3422898,4914604,David Blake,North Jenniferhaven,Credit
2011-05-26,Isuzu FVR,Meru,2,Cindy Ingram,General Body Works,NCBA,JABC860XYZze,2003-04-25,2013-04-24,2802529,6497019,Melissa Boone,Port Marvinland,Cash
2015-02-02,Isuzu FVR,Chuka,1,Stacey Bass,Labh Singh,Equity Bank,JABC637XYZcV,2006-02-01,2009-07-28,3744882,2576652,Craig Miller,Jeffville,Cash
2007-08-11,Isuzu FRR90,Nairobi,5,Karen Krause,Rifter,Equity Bank,JABC371XYZSP,2011-08-31,2009-09-10,2494370,3046295,Christopher Banks,Robertschester,Credit
2014-08-14,Isuzu NQR Xtra,Eldoret,2,Nicolas Grant,Rifter,Family Bank,JABC427XYZqE,2014-03-03,2020-09-07,3738133,6367272,Rebecca Lyons,Lopezberg,Credit
2000-12-21,Isuzu NQR Xtra,Meru,4,Kristy Moran,General Body Works,Equity Bank,JABC356XYZaO,2025-04-10,2003-05-08,3965619,4679338,Robin Hill DDS,Josephburgh,Credit
2005-02-23,Isuzu FVR,Meru,5,Michael Miller,Rifter,Family Bank,JABC284XYZXk,2021-03-15,2019-12-11,4817912,4473497,Susan Williams,Port Katelyn,Credit
2015-04-02,Isuzu NQR Xtra,Eldoret,2,Alicia Gutierrez,Krystal,Family Bank,JABC527XYZqH,2019-04-18,2020-05-28,5354928,3642112,Kayla Davis,West Maria,Credit
2002-10-06,Isuzu FVR,Meru,2,Louis Smith,TransAfrica,Equity Bank,JABC556XYZEV,2000-09-14,2011-08-17,2194220,4146224,Barbara Barnett,Port Alicia,Cash
2013-04-14,Isuzu FSR,Mombasa,5,Alicia Gutierrez,TransAfrica,Family Bank,JABC555XYZHU,2025-05-09,2019-05-30,4290763,2813748,Taylor Cox,Robertsmouth,Cash
2023-06-25,Isuzu D-MAX,Eldoret,1,Dana Ortiz,Rifter,NCBA,JABC308XYZAH,2022-03-24,2024-05-08,3220687,3840195,Morgan Clark,Jacobborough,Credit
2002-09-04,Isuzu FRR90,Chuka,5,Karen Krause,TransAfrica,Family Bank,JABC174XYZbC,2003-08-04,2006-08-15,3251067,5962308,Alexander Lewis,Reedchester,Cash
2009-10-18,Isuzu FVR,Meru,5,Carol Waters,TransAfrica,Equity Bank,JABC035XYZvG,2018-12-27,2002-03-18,3434329,2722084,Gerald Burns,Burnsstad,Credit
2021-05-15,Isuzu D-MAX,Meru,4,Joshua Williams,Labh Singh,KCB,JABC642XYZfC,2014-12-17,2013-05-08,4834786,3619733,Tammy Glover,New Nancystad,Cash
2011-06-26,Isuzu FRR90,Eldoret,3,Kathleen Pacheco,Krystal,Equity Bank,JABC636XYZcB,2004-03-12,2006-12-20,5828344,6440236,Linda Miller,South Wendy,Cash
2013-05-06,Isuzu FVR,Meru,2,Kristy Moran,Krystal,Family Bank,JABC897XYZXI,2012-11-20,2010-09-23,2138989,5712002,Curtis Aguilar,Moorefurt,Credit
2020-07-01,Isuzu FVR,Meru,2,Karen Krause,Labh Singh,Family Bank,JABC014XYZVM,2003-07-13,2020-11-24,3857580,2989087,Benjamin Duffy,Paulstad,Credit
2005-12-04,Isuzu FRR90,Eldoret,5,Steven Dixon,Rifter,Family Bank,JABC256XYZVY,2014-04-02,2007-07-03,5140154,5577093,Dr. Mark Washington DDS,Youngport,Cash
2018-02-20,Isuzu D-MAX,Chuka,2,Carol Waters,General Body Works,Co-op Bank,JABC443XYZtU,2004-04-30,2010-02-09,5042771,2718762,Michael Thornton,East Jason,Cash
2021-06-28,Isuzu NQR Xtra,Eldoret,2,Kristy Moran,Labh Singh,Family Bank,JABC411XYZLh,2004-06-05,2023-07-14,5360912,5368116,Mr. Jason Morse,Sandrahaven,Credit
2013-01-18,Isuzu D-MAX,Meru,1,Joshua Williams,Rifter,NCBA,JABC895XYZah,2020-09-08,2019-03-28,3154118,2522617,Laura White,Lake Annberg,Cash
2010-01-11,Isuzu FVR,Eldoret,3,Cindy Ingram,General Body Works,Equity Bank,JABC847XYZEV,2025-05-10,2014-07-05,4211552,3027505,Edgar Baker,South Maryview,Cash
2015-12-04,Isuzu FRR90,Mombasa,4,Stephen Lewis,Krystal,NCBA,JABC128XYZmv,2002-10-09,2008-06-27,2595876,5449973,Justin Bennett,Evansland,Credit
2017-10-10,Isuzu NQR Xtra,Mombasa,1,Cindy Ingram,TransAfrica,Co-op Bank,JABC760XYZrR,2020-05-20,2021-11-23,4595983,5143190,Michael Madden,Lisaton,Cash
2010-12-14,Isuzu FVR,Meru,5,Derek Reed,Rifter,KCB,JABC729XYZMt,2001-01-02,2014-06-10,3300821,5032013,Amanda Yang,West Jonathonmouth,Credit
2020-06-26,Isuzu FSR,Nairobi,4,Carol Waters,General Body Works,Family Bank,JABC360XYZKw,2020-01-15,2005-03-11,5776119,5311775,Monica Krueger,Johnsonmouth,Credit
2025-08-20,Isuzu FRR90,Mombasa,1,Carol Waters,TransAfrica,NCBA,JABC849XYZrI,2020-03-25,2023-06-08,4352981,4384348,Jerry Davis,Port Tina,Cash
2003-05-05,Isuzu FSR,Meru,4,Kristy Moran,Krystal,Co-op Bank,JABC499XYZNm,2021-08-23,2023-10-26,4374900,4893779,Amy Butler,New Ian,Credit
2021-05-19,Isuzu D-MAX,Meru,4,Stacey Bass,Krystal,Co-op Bank,JABC278XYZFs,2002-08-18,2004-01-13,2844492,2676661,Denise Herrera,Deborahtown,Credit
2019-08-13,Isuzu FVR,Meru,1,Kristy Moran,Labh Singh,NCBA,JABC629XYZST,2019-02-12,2000-11-22,2474661,4271545,Kristin Mills,West Brandifurt,Credit
2009-03-24,Isuzu FVR,Eldoret,3,Kristy Moran,Rifter,KCB,JABC881XYZUz,2022-08-13,2018-10-14,5173709,4862680,Brandy Terry,Sylviafurt,Cash
2001-06-06,Isuzu NQR Xtra,Nairobi,4,Kristy Moran,Labh Singh,Equity Bank,JABC220XYZfV,2009-09-17,2002-06-05,2055369,5901537,Laurie Clark,Kimberlyburgh,Cash
2021-01-13,Isuzu FRR90,Eldoret,1,Derek Reed,Labh Singh,Co-op Bank,JABC713XYZcI,2022-02-16,2008-09-10,5782732,6129258,Jose Valencia,West Janetfurt,Cash
2003-06-18,Isuzu FRR90,Meru,5,Brittany Rogers,Krystal,Family Bank,JABC415XYZwX,2011-05-13,2018-11-22,3371646,5607927,Monique Thomas,Michaelside,Credit
2024-04-26,Isuzu FRR90,Nairobi,1,Joshua Williams,Krystal,KCB,JABC843XYZgd,2012-06-18,2022-12-23,4823285,3735838,Darryl Long,North Christian,Credit
2019-07-18,Isuzu NQR Xtra,Chuka,3,Crystal Fleming,Labh Singh,KCB,JABC287XYZDt,2000-09-05,2007-07-27,4757178,6469601,Adam Logan,Sarahton,Credit
2005-12-02,Isuzu FRR90,Mombasa,2,Kristy Moran,General Body Works,Family Bank,JABC805XYZyY,2012-08-21,2020-10-14,3937371,4638442,Candice Rocha,Kimberlyport,Credit
2004-03-07,Isuzu FSR,Eldoret,4,Carol Waters,TransAfrica,Co-op Bank,JABC507XYZSD,2020-06-27,2024-12-11,3877389,5262935,Lauren Norman,Pricechester,Cash
2017-05-07,Isuzu FSR,Meru,4,Steven Dixon,Labh Singh,NCBA,JABC220XYZcE,2020-11-21,2003-02-24,2653867,6048995,Melissa Anderson,New Eric,Credit
2002-01-07,Isuzu FVR,Nairobi,3,Carol Waters,Krystal,Equity Bank,JABC883XYZuI,2013-03-19,2023-12-22,3137412,5019105,Benjamin Wolfe PhD,Carterborough,Cash
2001-03-24,Isuzu FVR,Chuka,3,Dana Ortiz,TransAfrica,Family Bank,JABC815XYZYc,2012-01-09,2014-03-17,4893627,3147053,Kelly Johnson,Theresabury,Credit
2012-04-11,Isuzu D-MAX,Mombasa,2,Karen Krause,General Body Works,Equity Bank,JABC509XYZgh,2011-01-16,2002-03-22,4885834,3202324,Tammy Lee,Lake Kaitlinburgh,Credit
2008-11-11,Isuzu FRR90,Chuka,5,Steven Dixon,Labh Singh,Equity Bank,JABC258XYZWY,2009-01-06,2017-02-27,5357717,3921240,Gregory Herrera,New Samuelshire,Credit
2014-10-08,Isuzu D-MAX,Chuka,2,Stephen Lewis,Labh Singh,Equity Bank,JABC635XYZis,2001-02-23,2011-08-29,4304954,4657656,Jeremy Thompson,New Andrewmouth,Credit
2011-03-30,Isuzu FRR90,Chuka,3,Benjamin Patterson,Labh Singh,Family Bank,JABC513XYZLY,2008-04-11,2007-05-29,3075790,4763553,Noah Clements,Nicholasshire,Cash
2009-11-12,Isuzu FRR90,Mombasa,2,Dana Ortiz,General Body Works,Family Bank,JABC102XYZIi,2023-12-08,2011-12-10,2029153,3950283,Samuel Miller,South Lydiafurt,Credit
2006-11-09,Isuzu D-MAX,Chuka,4,Benjamin Patterson,Rifter,Family Bank,JABC163XYZUE,2025-01-23,2010-06-13,5258299,4359963,Phyllis Walker,South Tiffanyton,Cash
2005-03-30,Isuzu NQR Xtra,Nairobi,1,Karen Krause,Labh Singh,NCBA,JABC154XYZXh,2008-08-19,2012-08-06,5604397,3843658,Donald Lynn,Mikechester,Cash
2023-07-10,Isuzu D-MAX,Nairobi,3,Louis Smith,General Body Works,NCBA,JABC153XYZnY,2015-02-27,2010-03-16,5170194,5355231,Jacqueline Patel,Deannamouth,Credit
2018-02-15,Isuzu FVR,Mombasa,3,Dana Ortiz,TransAfrica,Co-op Bank,JABC905XYZhx,2003-06-26,2008-11-12,3272244,6245698,Cynthia Harvey,East Stephanie,Credit
2010-03-22,Isuzu FSR,Meru,3,Karen Krause,Rifter,Family Bank,JABC304XYZbD,2001-07-21,2022-03-06,3835853,3317110,Leonard Wolf,Cooktown,Credit
2003-08-12,Isuzu FVR,Mombasa,3,Crystal Fleming,TransAfrica,NCBA,JABC032XYZWJ,2010-11-06,2014-08-08,4761156,5611418,Paul Fuller,New Melissa,Credit
2009-01-25,Isuzu D-MAX,Nairobi,4,Steven Dixon,General Body Works,Family Bank,JABC487XYZEy,2002-07-21,2018-10-06,2173292,4345970,Jeffrey Johnson,North Tina,Credit
2016-02-24,Isuzu FRR90,Eldoret,5,Crystal Fleming,TransAfrica,KCB,JABC747XYZtn,2024-11-26,2015-01-22,5790677,4129940,Mr. William Hall,Lisachester,Cash
2014-10-23,Isuzu NQR Xtra,Meru,4,Brittany Rogers,Rifter,Co-op Bank,JABC242XYZJH,2023-11-11,2001-10-02,2030411,3434344,Anthony Glover,Onealshire,Cash
2015-02-21,Isuzu FVR,Mombasa,1,Nicolas Grant,Rifter,Family Bank,JABC265XYZuW,2008-07-03,2001-09-03,2056515,2964499,Linda Yates,Gomezville,Cash
2011-11-29,Isuzu FSR,Mombasa,3,Katie Romero,Labh Singh,KCB,JABC026XYZxy,2011-04-28,2005-12-03,5291101,5760885,Brad Sanchez,Leahview,Cash
2016-06-22,Isuzu D-MAX,Chuka,3,Kristy Moran,Rifter,Equity Bank,JABC217XYZTn,2010-01-19,2019-03-07,4973559,5810240,Robert Wright,Diazland,Cash
2004-04-27,Isuzu D-MAX,Mombasa,1,Nicolas Grant,Krystal,Equity Bank,JABC582XYZVE,2000-10-05,2004-08-27,4495772,4589097,William Hicks,New Janeshire,Cash
2015-04-25,Isuzu FVR,Chuka,2,Karen Krause,TransAfrica,Equity Bank,JABC223XYZVn,2025-03-07,2010-08-07,2894461,3107316,Jessica Shaw,West Jaimestad,Cash
2021-04-14,Isuzu D-MAX,Eldoret,1,Dana Ortiz,Rifter,Co-op Bank,JABC050XYZCD,2004-07-14,2003-11-11,2242068,4162843,Steven Cooper,Debbiemouth,Credit
2020-01-24,Isuzu FRR90,Mombasa,2,Katie Romero,Krystal,Equity Bank,JABC223XYZgJ,2001-11-19,2022-04-09,2865324,5624544,Paul Price,New Emilyside,Credit
2003-07-10,Isuzu FRR90,Meru,2,Kathleen Pacheco,General Body Works,NCBA,JABC503XYZLW,2023-05-19,2021-12-07,3501252,5695928,Jeffrey Maldonado,Nicholasville,Credit
2001-05-27,Isuzu NQR Xtra,Eldoret,1,Crystal Fleming,Labh Singh,KCB,JABC722XYZMO,2024-02-23,2001-03-22,5451143,6451212,Laurie Diaz,Bautistaberg,Credit
2009-04-03,Isuzu FSR,Nairobi,4,Brittany Rogers,Krystal,KCB,JABC065XYZqe,2001-06-30,2016-08-10,2599785,4289111,Billy Gray,New Roystad,Cash
2003-05-17,Isuzu NQR Xtra,Eldoret,4,Steven Dixon,Rifter,Equity Bank,JABC944XYZGn,2002-10-26,2021-01-03,5274902,3992981,Scott Cooper,Douglasland,Cash
2010-01-18,Isuzu NQR Xtra,Mombasa,5,Alicia Gutierrez,Labh Singh,KCB,JABC875XYZad,2023-05-22,2008-05-25,4765090,3438054,Jessica Mcgrath,Lake Angela,Credit
2007-03-30,Isuzu FVR,Nairobi,2,Kathleen Pacheco,Rifter,NCBA,JABC373XYZYQ,2010-09-29,2003-10-12,5493426,5344122,Regina Mcdaniel,South Bethanyborough,Credit
2001-07-22,Isuzu NQR Xtra,Meru,2,Michael Miller,Krystal,Co-op Bank,JABC789XYZcH,2014-02-27,2013-05-30,3772117,5228407,Jasmine Rodgers,East Brandon,Cash
2021-06-16,Isuzu FVR,Meru,1,Stacey Bass,Rifter,KCB,JABC741XYZDO,2005-04-01,2018-04-24,5141820,2594266,Amber Jones,North Wesleyton,Credit
2004-02-16,Isuzu D-MAX,Meru,5,Joshua Williams,Krystal,Co-op Bank,JABC401XYZWw,2008-05-30,2002-03-22,5559469,5502307,Kelly Bonilla,Janicemouth,Credit
2002-01-21,Isuzu FSR,Nairobi,2,Brittany Rogers,General Body Works,KCB,JABC170XYZHQ,2000-11-04,2010-08-27,2567384,3449132,Holly Wiley,North Kathleenfurt,Credit
2023-01-06,Isuzu FSR,Eldoret,3,Derek Reed,TransAfrica,Co-op Bank,JABC964XYZsi,2011-04-01,2018-09-15,3956362,5447411,Melissa Adkins,Lake Samanthamouth,Credit
2024-11-27,Isuzu FVR,Mombasa,4,Karen Krause,Rifter,NCBA,JABC598XYZOL,2011-04-03,2017-11-27,2913672,2924846,Jerry Holt,Evansberg,Credit
2016-01-31,Isuzu FRR90,Chuka,4,Benjamin Patterson,General Body Works,NCBA,JABC691XYZwG,2007-07-04,2005-11-09,2318473,4113772,Leslie Le,Port Monicamouth,Credit
2015-07-28,Isuzu D-MAX,Meru,2,Katie Romero,General Body Works,Equity Bank,JABC311XYZMw,2010-08-24,2021-11-09,4343355,5818374,Amanda Harris,North Patrick,Cash
2016-03-29,Isuzu D-MAX,Chuka,1,Dana Ortiz,TransAfrica,KCB,JABC275XYZas,2008-11-10,2008-01-25,2362324,6141280,Linda Collins,Billyport,Credit
2021-12-13,Isuzu FRR90,Mombasa,5,Shannon Thompson,Rifter,Co-op Bank,JABC162XYZoN,2011-09-16,2017-09-17,4782031,4580450,David Anderson,Port Valerie,Credit
2018-06-05,Isuzu D-MAX,Eldoret,2,Alicia Gutierrez,Krystal,KCB,JABC444XYZBo,2010-02-04,2022-08-23,2981231,2734968,Shannon Rivera,East Brianport,Cash
2023-12-01,Isuzu FRR90,Mombasa,4,Katie Romero,General Body Works,Family Bank,JABC701XYZYS,2002-07-20,2008-03-15,2218251,3796142,Ashley Riley,Lake Lisa,Cash
2017-07-22,Isuzu NQR Xtra,Eldoret,4,Kristy Moran,General Body Works,KCB,JABC349XYZup,2016-09-30,2010-07-12,4201321,6318269,Rebecca Frye,Michaelfort,Cash
2018-07-19,Isuzu NQR Xtra,Nairobi,1,Cindy Ingram,Rifter,Equity Bank,JABC750XYZQK,2012-11-30,2010-07-13,4941814,5446210,Bonnie Singh,Brownburgh,Cash
2017-02-01,Isuzu D-MAX,Eldoret,1,Alicia Gutierrez,General Body Works,NCBA,JABC153XYZwo,2019-07-31,2019-05-10,5192295,3552051,Kenneth Velez,Nguyenmouth,Cash
2017-12-17,Isuzu NQR Xtra,Mombasa,2,Kathleen Pacheco,Labh Singh,KCB,JABC806XYZYz,2018-01-21,2008-08-04,5503001,5882401,Randy Reed,Christopherburgh,Cash
2003-02-13,Isuzu NQR Xtra,Nairobi,4,Stacey Bass,Labh Singh,Equity Bank,JABC565XYZEs,2023-12-29,2006-06-17,4708190,6199408,Jasmine Kennedy,New Brent,Cash
2001-04-07,Isuzu FSR,Chuka,5,Kathleen Pacheco,General Body Works,Co-op Bank,JABC272XYZPv,2014-03-22,2014-11-19,5420414,4328001,Kelly Miller,Lake Nicholas,Cash
2016-02-09,Isuzu D-MAX,Meru,1,Carol Waters,Rifter,Co-op Bank,JABC625XYZoa,2010-06-05,2013-04-25,4265767,6129535,Dale Elliott,Lake Ericland,Credit
2002-11-27,Isuzu FVR,Mombasa,3,Carol Waters,Labh Singh,NCBA,JABC971XYZAp,2020-11-20,2022-11-08,4962316,4048945,Albert Patton,Moralesport,Credit
2021-02-12,Isuzu FSR,Chuka,5,Dana Ortiz,General Body Works,KCB,JABC849XYZhO,2023-08-01,2006-04-13,5705528,4615889,Shelly Ortiz,Lake Markside,Cash
2004-08-06,Isuzu NQR Xtra,Eldoret,3,Shannon Thompson,Rifter,Equity Bank,JABC595XYZOI,2005-09-10,2021-11-18,3592654,3600680,Jeremy Vargas,Port Amber,Credit
2013-11-11,Isuzu FSR,Mombasa,1,Steven Dixon,Rifter,NCBA,JABC739XYZGv,2017-12-04,2008-12-31,2495727,6174782,Bethany Simpson,North Alexa,Cash
2022-07-01,Isuzu D-MAX,Mombasa,5,Louis Smith,Krystal,Equity Bank,JABC653XYZbF,2001-05-06,2012-07-18,2302815,3129317,Michelle Mendez,Medinaland,Credit
2012-03-22,Isuzu FSR,Eldoret,2,Cindy Ingram,General Body Works,KCB,JABC356XYZqj,2002-04-08,2015-10-25,4843061,3073822,Matthew Brown,Port Kim,Cash
2025-12-16,Isuzu FVR,Chuka,1,Louis Smith,General Body Works,Family Bank,JABC464XYZxO,2017-12-17,2011-07-13,2877429,4117318,Jose Martinez,Lloydtown,Credit
2008-04-02,Isuzu FVR,Nairobi,2,Benjamin Patterson,TransAfrica,KCB,JABC313XYZlR,2004-10-19,2000-06-02,3781535,5380846,Edward Chapman,Taraville,Cash
2001-12-13,Isuzu FSR,Eldoret,5,Dana Ortiz,TransAfrica,Equity Bank,JABC998XYZeJ,2001-03-30,2007-11-12,4418837,4124216,Victoria Palmer,Port Anne,Cash
2004-07-28,Isuzu FVR,Meru,1,Stacey Bass,Labh Singh,KCB,JABC818XYZcf,2014-03-14,2011-04-28,3948523,2711190,Kathleen Hampton,Valenzuelaburgh,Credit
2011-02-21,Isuzu FVR,Meru,5,Stephen Lewis,General Body Works,Equity Bank,JABC780XYZQT,2001-12-26,2017-03-30,3790962,6163462,Tina Sawyer,Lake Abigailmouth,Credit
2019-10-29,Isuzu D-MAX,Mombasa,5,Derek Reed,Krystal,Equity Bank,JABC257XYZpb,2003-05-28,2013-04-26,3623646,4912528,Anthony Lewis,Port Latoyaberg,Credit
2016-06-08,Isuzu FVR,Eldoret,4,Joshua Williams,TransAfrica,Co-op Bank,JABC579XYZjq,2013-10-25,2018-07-02,3495843,3381058,Edward Smith,New Keith,Credit
2002-07-07,Isuzu D-MAX,Mombasa,2,Brittany Rogers,TransAfrica,Family Bank,JABC154XYZKj,2005-01-03,2019-07-08,5147231,4387387,Joanne Webb,Phamshire,Credit
2008-11-05,Isuzu NQR Xtra,Mombasa,2,Benjamin Patterson,TransAfrica,Family Bank,JABC978XYZJn,2006-11-25,2008-11-26,3025684,5266459,Jimmy Cantu,Lisatown,Credit
2015-06-03,Isuzu D-MAX,Nairobi,5,Nicolas Grant,Labh Singh,NCBA,JABC779XYZoa,2002-08-14,2013-03-01,5806611,4737662,Stephanie Sanders,Kimberlyfort,Credit
2007-02-20,Isuzu D-MAX,Chuka,4,Crystal Fleming,Labh Singh,Family Bank,JABC178XYZPf,2009-09-06,2014-08-05,4757397,2718084,Michael Ford,West Amytown,Cash
2019-10-07,Isuzu D-MAX,Nairobi,2,Crystal Fleming,General Body Works,Equity Bank,JABC875XYZdx,2000-09-20,2011-11-03,5968471,4180839,Laura Graham,Gonzaleztown,Cash
2012-09-14,Isuzu FVR,Eldoret,1,Louis Smith,General Body Works,NCBA,JABC707XYZSw,2006-06-19,2013-09-12,3983767,6281173,Christopher Yoder,South Benjamin,Cash
2007-05-21,Isuzu NQR Xtra,Chuka,1,Nicolas Grant,Krystal,Co-op Bank,JABC719XYZnV,2024-08-19,2002-02-03,5531321,4177950,Kristen Rivas,New Jenniferfort,Credit
2025-02-09,Isuzu FVR,Eldoret,4,Shannon Thompson,Rifter,Co-op Bank,JABC941XYZxx,2005-05-28,2024-03-24,5058493,3066985,Cindy Booker,South Anthonychester,Credit
2016-09-03,Isuzu FRR90,Eldoret,1,Crystal Fleming,Krystal,Equity Bank,JABC828XYZcp,2012-10-27,2002-08-18,4245586,5029683,Jamie Price,Tracimouth,Credit
2023-07-13,Isuzu FVR,Eldoret,4,Dana Ortiz,Rifter,KCB,JABC526XYZdN,2012-07-28,2017-12-08,2275680,6200605,Anthony Kramer,Lake Selena,Credit
2017-07-26,Isuzu FVR,Nairobi,2,Dana Ortiz,Labh Singh,Co-op Bank,JABC651XYZjU,2024-12-03,2018-11-19,2219720,3899850,Janet Jordan,Lake Katieberg,Credit
2022-12-16,Isuzu D-MAX,Meru,3,Louis Smith,TransAfrica,Co-op Bank,JABC169XYZHR,2013-06-22,2008-03-02,5576763,4793350,Tabitha Reyes,West Bonniehaven,Credit
2012-01-09,Isuzu FSR,Nairobi,2,Dana Ortiz,Labh Singh,Equity Bank,JABC241XYZhn,2009-06-23,2009-04-16,5929717,4385925,Ryan Wong,East Linda,Credit
2025-07-22,Isuzu FRR90,Meru,3,Carol Waters,General Body Works,Co-op Bank,JABC180XYZuj,2012-10-05,2003-08-21,5001788,5758475,Jasmine Brooks,Sanchezberg,Cash
2003-02-19,Isuzu FSR,Eldoret,3,Crystal Fleming,TransAfrica,KCB,JABC431XYZhb,2003-02-28,2019-10-15,2276408,6355095,Anthony Herrera,East Johnville,Cash
2014-07-26,Isuzu D-MAX,Mombasa,2,Steven Dixon,Labh Singh,Equity Bank,JABC546XYZWd,2007-07-26,2006-06-04,5514196,6135263,Randy Gutierrez,Matthewbury,Credit
2010-02-20,Isuzu FVR,Meru,1,Joshua Williams,Labh Singh,Family Bank,JABC857XYZHe,2010-08-12,2009-10-09,4250513,5434851,Rachel Walter,West Melindamouth,Cash
2020-05-12,Isuzu FVR,Nairobi,2,Katie Romero,Labh Singh,Co-op Bank,JABC945XYZoq,2022-08-17,2011-11-27,2105285,5803352,Darlene Taylor,Port Cynthia,Cash
2019-09-21,Isuzu NQR Xtra,Nairobi,2,Michael Miller,Labh Singh,Equity Bank,JABC700XYZIt,2007-12-01,2020-09-03,4440221,5151592,Jennifer Compton DDS,Port Raymondbury,Credit
2011-03-29,Isuzu FRR90,Meru,1,Benjamin Patterson,Krystal,KCB,JABC724XYZVx,2009-07-27,2010-04-19,2877743,6384725,Charlene Butler,Lake Erinhaven,Credit
2005-06-03,Isuzu NQR Xtra,Mombasa,5,Stephen Lewis,Rifter,Equity Bank,JABC255XYZjF,2020-03-25,2023-10-25,2243138,3033014,Molly Jones,West Elizabeth,Cash
2006-07-26,Isuzu FSR,Nairobi,3,Derek Reed,TransAfrica,NCBA,JABC045XYZSR,2011-09-10,2000-09-16,5175463,3524463,Lance Hamilton,Manuelport,Cash
2024-04-24,Isuzu FRR90,Chuka,3,Shannon Thompson,General Body Works,Equity Bank,JABC130XYZzC,2020-06-25,2004-01-06,3301220,2725890,Jennifer Smith,New Jeffrey,Credit
2006-07-05,Isuzu FSR,Chuka,5,Derek Reed,Krystal,Equity Bank,JABC663XYZHU,2003-12-21,2024-09-28,5380496,4094666,Anthony Hall DDS,Jamesstad,Cash
2021-12-19,Isuzu D-MAX,Chuka,1,Brittany Rogers,Labh Singh,KCB,JABC684XYZAl,2014-01-18,2013-05-08,5409437,4721694,Jennifer Taylor,East Sharon,Credit
2012-08-25,Isuzu D-MAX,Mombasa,1,Carol Waters,TransAfrica,NCBA,JABC943XYZYm,2018-12-11,2005-08-29,2387182,6229416,Bryan Anderson,Dixonfurt,Credit
2024-08-10,Isuzu FVR,Eldoret,4,Joshua Williams,Krystal,Family Bank,JABC910XYZsj,2018-05-20,2003-12-15,2063137,3253587,Erin Swanson,West Judy,Credit
2013-08-01,Isuzu D-MAX,Chuka,3,Joshua Williams,General Body Works,Co-op Bank,JABC239XYZsL,2003-06-06,2018-08-10,4893870,3233996,Kristin Pierce,Adammouth,Cash
2024-08-04,Isuzu NQR Xtra,Chuka,5,Stephen Lewis,Krystal,NCBA,JABC518XYZAR,2014-10-25,2018-03-08,5249309,4030434,Veronica Delacruz,Port Susan,Credit
2012-01-25,Isuzu NQR Xtra,Nairobi,3,Steven Dixon,Labh Singh,Family Bank,JABC140XYZTE,2009-10-08,2024-10-13,3660440,4500121,Dennis Alexander,New Michelle,Cash
2011-07-14,Isuzu FSR,Eldoret,2,Steven Dixon,Krystal,Family Bank,JABC647XYZxj,2025-03-15,2016-09-13,3696363,3802513,Christopher Davis,Meyershaven,Credit
2015-05-14,Isuzu FVR,Meru,4,Michael Miller,Labh Singh,Family Bank,JABC995XYZFd,2001-04-03,2023-10-02,3700082,3959980,Trevor Rodriguez,Melanieburgh,Credit
2025-06-08,Isuzu NQR Xtra,Mombasa,2,Carol Waters,TransAfrica,Co-op Bank,JABC133XYZWS,2017-01-15,2010-03-11,3479343,2668333,Casey Guzman,Patrickshire,Credit
2005-05-27,Isuzu FVR,Mombasa,5,Nicolas Grant,Rifter,Co-op Bank,JABC843XYZLR,2003-05-06,2004-05-07,3035839,3093501,David Davis,Kingville,Credit
2020-12-06,Isuzu D-MAX,Nairobi,4,Cindy Ingram,Rifter,Family Bank,JABC293XYZMq,2001-12-11,2023-03-21,2272581,3653840,Katherine Henderson,South Amyview,Credit
2024-06-09,Isuzu FRR90,Mombasa,1,Steven Dixon,Labh Singh,Co-op Bank,JABC881XYZYp,2005-09-10,2022-02-28,3390195,3451496,Adam Roy,Garciaborough,Cash
2003-04-02,Isuzu FVR,Chuka,5,Nicolas Grant,Rifter,Family Bank,JABC125XYZHL,2005-10-11,2019-05-21,5507592,4716885,Cynthia Beard,Lake Scott,Credit
2005-03-20,Isuzu FRR90,Eldoret,2,Louis Smith,TransAfrica,Family Bank,JABC889XYZiI,2005-03-03,2005-09-02,2989070,3912026,Emily Williams,Wheelerville,Cash
2007-01-09,Isuzu D-MAX,Meru,4,Dana Ortiz,General Body Works,NCBA,JABC612XYZpZ,2023-05-11,2007-01-14,3526819,6254449,Tammy Frost,North James,Credit
2013-04-14,Isuzu D-MAX,Nairobi,3,Kathleen Pacheco,Labh Singh,KCB,JABC637XYZsO,2021-03-21,2018-01-28,2978638,5582727,John Miller,North Matthewchester,Credit
2006-07-03,Isuzu FRR90,Eldoret,2,Derek Reed,General Body Works,Equity Bank,JABC773XYZwN,2007-05-13,2005-08-18,4622720,3806868,Jane Vazquez,Millerside,Credit
2001-06-05,Isuzu FRR90,Eldoret,3,Crystal Fleming,Rifter,NCBA,JABC612XYZkt,2021-05-01,2003-10-19,2683763,5233928,Rebecca Key,Brownshire,Credit
2002-07-31,Isuzu FSR,Mombasa,5,Cindy Ingram,General Body Works,Co-op Bank,JABC484XYZdi,2016-07-15,2023-07-02,3716355,3893047,Crystal Armstrong,Maryton,Credit
